feature,p.value_tx,FDR_tx,logFC_tx,p.value_time,FDR_time,p.value_interaction,FDR_interaction,tx,time,Mean_Ice_15,Mean_Ice_30,Mean_Ice_60,Mean_Ice_90,Mean_RT_15,Mean_RT_30,Mean_RT_60,Mean_RT_90
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,Ice,60,NA,NA,18.604729485112326,NA,NA,NA,NA,NA
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,Ice,90,NA,NA,NA,17.62312149585829,NA,NA,NA,NA
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,RT,15,NA,NA,NA,NA,16.160651625368654,NA,NA,NA
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,RT,30,NA,NA,NA,NA,NA,18.413212936647955,NA,NA
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,RT,60,NA,NA,NA,NA,NA,NA,16.216381357648256,NA
HILIC_587.966885159789_34.8606229175353,0.42649658057912665,0.9969365741869346,-1.1546175297937769,0.7766486943530662,1,0.43717254632778935,1,RT,90,NA,NA,NA,NA,NA,NA,NA,17.755899498876598
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,Ice,15,24.553946286134714,NA,NA,NA,NA,NA,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,Ice,30,NA,24.79313286345623,NA,NA,NA,NA,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,Ice,60,NA,NA,24.671144999058,NA,NA,NA,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,Ice,90,NA,NA,NA,24.495184523488067,NA,NA,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,RT,15,NA,NA,NA,NA,24.794431568446218,NA,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,RT,30,NA,NA,NA,NA,NA,24.97893911583667,NA,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,RT,60,NA,NA,NA,NA,NA,NA,24.32036025212808,NA
C18_588.07442889245_20.4133611371968,0.6130121047347434,0.9969365741869346,0.24048528231150357,0.9252689698993634,1,0.6473493169399138,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.51153888409915
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,Ice,15,19.61023805282714,NA,NA,NA,NA,NA,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,Ice,30,NA,17.32947461606628,NA,NA,NA,NA,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,Ice,60,NA,NA,17.002444574038492,NA,NA,NA,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,Ice,90,NA,NA,NA,17.58572646158524,NA,NA,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,RT,15,NA,NA,NA,NA,17.41265102203862,NA,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,RT,30,NA,NA,NA,NA,NA,16.523917356628402,NA,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,RT,60,NA,NA,NA,NA,NA,NA,15.51221629413786,NA
C18_590.939905841323_58.3580363837508,0.08207739622056469,0.9728307619644055,-2.197587030788519,0.15821972943996448,1,0.753038695525302,1,RT,90,NA,NA,NA,NA,NA,NA,NA,17.224234705707953
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,Ice,15,18.93235486367255,NA,NA,NA,NA,NA,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,Ice,30,NA,18.829336508307037,NA,NA,NA,NA,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,Ice,60,NA,NA,19.49468585583779,NA,NA,NA,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,Ice,90,NA,NA,NA,17.582499108023672,NA,NA,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,RT,15,NA,NA,NA,NA,19.80907099375312,NA,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,RT,30,NA,NA,NA,NA,NA,17.438859842224836,NA,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,RT,60,NA,NA,NA,NA,NA,NA,19.826903716679467,NA
C18_591.316330365627_162.772215632466,0.4861926145646991,0.9969365741869346,0.8767161300805724,0.48219186392767277,1,0.40543706259353074,1,RT,90,NA,NA,NA,NA,NA,NA,NA,19.07396566798845
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,Ice,15,17.67093829836125,NA,NA,NA,NA,NA,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,Ice,30,NA,13.898535325774528,NA,NA,NA,NA,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,Ice,60,NA,NA,15.32927893239726,NA,NA,NA,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,Ice,90,NA,NA,NA,14.009091674046864,NA,NA,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,RT,15,NA,NA,NA,NA,15.914103815953876,NA,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,RT,30,NA,NA,NA,NA,NA,15.017598564175971,NA,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,RT,60,NA,NA,NA,NA,NA,NA,16.514466399639307,NA
HILIC_591.317762400632_32.7780251255575,0.36186936660997904,0.9969365741869346,-1.7568344824073734,0.1815379687247979,1,0.5894130075850021,1,RT,90,NA,NA,NA,NA,NA,NA,NA,12.58885991046504
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,Ice,15,18.130059829797723,NA,NA,NA,NA,NA,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,Ice,30,NA,18.437066499282313,NA,NA,NA,NA,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,Ice,60,NA,NA,18.549386722197493,NA,NA,NA,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,Ice,90,NA,NA,NA,17.549158009181248,NA,NA,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,RT,15,NA,NA,NA,NA,19.15078437241842,NA,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,RT,30,NA,NA,NA,NA,NA,18.924795845541027,NA,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,RT,60,NA,NA,NA,NA,NA,NA,17.712735772241565,NA
C18_591.318735730195_292.663805699955,0.26226352159386646,0.9969365741869346,1.0207245426207041,0.686959438839321,1,0.1843644576002518,1,RT,90,NA,NA,NA,NA,NA,NA,NA,19.434581457476217
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,Ice,15,18.044454075125522,NA,NA,NA,NA,NA,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,Ice,30,NA,18.063780935190906,NA,NA,NA,NA,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,Ice,60,NA,NA,18.255822904838343,NA,NA,NA,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,Ice,90,NA,NA,NA,17.826759164091694,NA,NA,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,RT,15,NA,NA,NA,NA,18.380751793042826,NA,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,RT,30,NA,NA,NA,NA,NA,17.815490118423536,NA,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,RT,60,NA,NA,NA,NA,NA,NA,17.753917090066807,NA
C18_591.393899853505_294.368019009032,0.36114152927838006,0.9969365741869346,0.3362977179173022,0.7095142128304734,1,0.1746129378664642,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.30485016994613
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,Ice,15,17.474152500526724,NA,NA,NA,NA,NA,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,Ice,30,NA,17.958096080102113,NA,NA,NA,NA,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,Ice,60,NA,NA,17.15967680631165,NA,NA,NA,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,Ice,90,NA,NA,NA,17.25742546495927,NA,NA,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,RT,15,NA,NA,NA,NA,17.225965167180693,NA,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,RT,30,NA,NA,NA,NA,NA,20.000574663420785,NA,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,RT,60,NA,NA,NA,NA,NA,NA,16.894735258126275,NA
HILIC_593.333092912836_29.4159260387867,0.8387820524283709,0.9999999999999998,-0.24818733334603277,0.9149159196164502,1,0.5383209406548773,1,RT,90,NA,NA,NA,NA,NA,NA,NA,17.797666375970362
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,Ice,15,17.715975719016043,NA,NA,NA,NA,NA,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,Ice,30,NA,16.359590035550955,NA,NA,NA,NA,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,Ice,60,NA,NA,16.39737461735136,NA,NA,NA,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,Ice,90,NA,NA,NA,15.708724479213286,NA,NA,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,RT,15,NA,NA,NA,NA,15.325870005007497,NA,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,RT,30,NA,NA,NA,NA,NA,14.35169844025112,NA,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,RT,60,NA,NA,NA,NA,NA,NA,14.518365106917786,NA
HILIC_595.128399007689_35.5292104875195,0.07532909617201032,0.9728307619644055,-2.3901057140085467,0.48937253385379675,1,0.5025510669078332,1,RT,90,NA,NA,NA,NA,NA,NA,NA,15.974793590220338
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,Ice,15,18.854954086978466,NA,NA,NA,NA,NA,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,Ice,30,NA,18.89645671610196,NA,NA,NA,NA,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,Ice,60,NA,NA,19.192456950803933,NA,NA,NA,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,Ice,90,NA,NA,NA,19.58402532893318,NA,NA,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,RT,15,NA,NA,NA,NA,19.594241639888846,NA,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,RT,30,NA,NA,NA,NA,NA,18.84962674725499,NA,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,RT,60,NA,NA,NA,NA,NA,NA,19.892042073316883,NA
C18_595.491455285302_264.46284088737,0.2568972190868403,0.9969365741869346,0.7392875529103806,0.6530987222822688,1,0.8148647523726286,1,RT,90,NA,NA,NA,NA,NA,NA,NA,19.94363871231314
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,Ice,15,21.77413523816209,NA,NA,NA,NA,NA,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,Ice,30,NA,20.80615768352064,NA,NA,NA,NA,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,Ice,60,NA,NA,21.194662410389522,NA,NA,NA,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,Ice,90,NA,NA,NA,21.721546096620077,NA,NA,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,RT,15,NA,NA,NA,NA,21.586414769048087,NA,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,RT,30,NA,NA,NA,NA,NA,21.35500395219808,NA,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,RT,60,NA,NA,NA,NA,NA,NA,21.31461834220226,NA
C18_599.363500264525_288.83858392728,0.5243485204322026,0.9969365741869346,-0.1877204691140014,0.004463944499788569,1,0.011722390901379838,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.869844913021794
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,Ice,15,18.164600238267912,NA,NA,NA,NA,NA,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,Ice,30,NA,17.3956160511668,NA,NA,NA,NA,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,Ice,60,NA,NA,17.569102039816467,NA,NA,NA,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,Ice,90,NA,NA,NA,18.516971975091515,NA,NA,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,RT,15,NA,NA,NA,NA,16.948491888054303,NA,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,RT,30,NA,NA,NA,NA,NA,18.68236186772452,NA,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,RT,60,NA,NA,NA,NA,NA,NA,17.12654764833049,NA
HILIC_599.902248867113_74.5189535714214,0.21770827012713578,0.9969365741869346,-1.216108350213608,0.6359970081430952,1,0.2675921885418534,1,RT,90,NA,NA,NA,NA,NA,NA,NA,17.511396601965433
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,Ice,15,21.141659526755983,NA,NA,NA,NA,NA,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,Ice,30,NA,21.04163454295578,NA,NA,NA,NA,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,Ice,60,NA,NA,21.348895756245703,NA,NA,NA,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,Ice,90,NA,NA,NA,21.071968675464056,NA,NA,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,RT,15,NA,NA,NA,NA,21.044644649009726,NA,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,RT,30,NA,NA,NA,NA,NA,21.104311883701182,NA,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,RT,60,NA,NA,NA,NA,NA,NA,20.97314538377872,NA
C18_600.06026558262_201.622663633842,0.7036679110514896,0.9976445116039421,-0.09701487774625445,0.6207871830652871,1,0.5611996998021672,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.014050931790493
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,Ice,15,19.285843158400002,NA,NA,NA,NA,NA,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,Ice,30,NA,19.322205446918584,NA,NA,NA,NA,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,Ice,60,NA,NA,19.047110705105442,NA,NA,NA,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,Ice,90,NA,NA,NA,19.21714647242696,NA,NA,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,RT,15,NA,NA,NA,NA,19.076412121125365,NA,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,RT,30,NA,NA,NA,NA,NA,19.006689540870497,NA,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,RT,60,NA,NA,NA,NA,NA,NA,18.320996159129628,NA
C18_600.929656617154_52.393170108626,0.6099026287241818,0.9969365741869346,-0.20943103727463525,0.9101193156199222,1,0.9121752480220231,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.943912159744162
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,Ice,15,21.030506245080552,NA,NA,NA,NA,NA,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,Ice,30,NA,23.19113475130173,NA,NA,NA,NA,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,Ice,60,NA,NA,22.022263252155277,NA,NA,NA,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,Ice,90,NA,NA,NA,23.14670138128957,NA,NA,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,RT,15,NA,NA,NA,NA,22.426665664690002,NA,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,RT,30,NA,NA,NA,NA,NA,22.20063856404046,NA,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,RT,60,NA,NA,NA,NA,NA,NA,22.200412276678158,NA
C18_601.138798131864_23.2667811855947,0.13435172571104478,0.9728307619644055,1.3961594196094513,0.06805065181745198,1,0.33487124386694717,1,RT,90,NA,NA,NA,NA,NA,NA,NA,23.63765133932773
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,Ice,15,20.8409952487815,NA,NA,NA,NA,NA,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,Ice,30,NA,20.694408874500372,NA,NA,NA,NA,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,Ice,60,NA,NA,17.984252869393337,NA,NA,NA,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,Ice,90,NA,NA,NA,19.34401585285863,NA,NA,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,RT,15,NA,NA,NA,NA,18.02122356786301,NA,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,RT,30,NA,NA,NA,NA,NA,19.871693752435544,NA,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,RT,60,NA,NA,NA,NA,NA,NA,19.999543922371128,NA
HILIC_601.215197959346_38.409738118617,0.10678271151138968,0.9728307619644055,-2.8197716809184854,0.3148075196169656,1,0.18520299462302128,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.552157296389282
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,Ice,15,23.41403068994587,NA,NA,NA,NA,NA,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,Ice,30,NA,23.55247650060073,NA,NA,NA,NA,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,Ice,60,NA,NA,23.43985428268383,NA,NA,NA,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,Ice,90,NA,NA,NA,23.789584306844308,NA,NA,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,RT,15,NA,NA,NA,NA,23.48337709863914,NA,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,RT,30,NA,NA,NA,NA,NA,23.365016165130623,NA,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,RT,60,NA,NA,NA,NA,NA,NA,23.336083048205182,NA
C18_601.300606283842_259.88188156494,0.7839420700132652,0.9999999999999998,0.06934640869326732,0.4345558826041719,1,0.8853939246984315,1,RT,90,NA,NA,NA,NA,NA,NA,NA,23.636433645863757
HILIC_601.334621654612_46.2026829154275,0.4505685789595286,0.9969365741869346,1.1229123119325781,0.36413824006014894,1,0.5497573649227199,1,Ice,15,19.58139236280982,NA,NA,NA,NA,NA,NA,NA
