feature,contrast,t.score,p.value,FDR,logFC,Rank
C18_295.227746720438_287.487618025754,RT_vs_Ice,-0.6334380906019152,0.5294013866659156,0.9969365741869346,-0.14697164889598402,1455
C18_295.957114312828_30.9767018284059,RT_vs_Ice,1.1195118212300013,0.2683946436554176,0.9969365741869346,0.297816893224016,1456
C18_296.037609598438_26.6747235153068,RT_vs_Ice,-0.3257495297263547,0.7460047449242899,0.9976445116039421,-0.2717418679047199,1457
C18_297.028240471071_197.162378187078,RT_vs_Ice,0.28932450700919005,0.7735570870773615,0.9999999999999998,0.09426835292845634,1458
C18_297.041087898414_27.1650405169366,RT_vs_Ice,-0.05366999113489174,0.9574169160614496,0.9999999999999998,-0.05257065709655969,1459
HILIC_297.05668313626_207.209970657228,RT_vs_Ice,-0.3476307964946113,0.7296104602332174,0.9976445116039421,-0.35203668610535005,1460
HILIC_297.060967500012_111.803782232796,RT_vs_Ice,0.717709569635673,0.4763536861363392,0.9969365741869346,0.7865807472337872,1461
C18_297.083411895991_292.269627622902,RT_vs_Ice,2.0021345923532756,0.0508368437637449,0.9728307619644055,0.5773332046602025,1462
HILIC_297.205944184733_29.0121733908941,RT_vs_Ice,0.9148557462975333,0.3647599243032793,0.9969365741869346,0.43386440279885197,1463
HILIC_297.242339851633_25.6642993041267,RT_vs_Ice,-0.26458660721572813,0.7924407867527341,0.9999999999999998,-0.06193989741526535,1464
HILIC_297.242545568834_293.394005989769,RT_vs_Ice,-1.8444007735814978,0.0711912204362171,0.9728307619644055,-0.7482311436871653,1465
C18_297.243406173141_193.51473490472,RT_vs_Ice,1.4458701875188786,0.1545972954265625,0.9891930907862972,0.5449819830861873,1466
C18_297.243415537006_284.036961415943,RT_vs_Ice,0.3318962074381324,0.741387050611453,0.9976445116039421,0.06750457075260279,1467
C18_297.27981625134_272.018149019145,RT_vs_Ice,1.07460736319032,0.28782829648901376,0.9969365741869346,0.30018626086478756,1468
HILIC_298.096835341274_37.8397237700773,RT_vs_Ice,0.5595124605852241,0.5783677730342826,0.9969365741869346,0.418694266870948,1469
HILIC_298.137358735592_160.415956434069,RT_vs_Ice,-1.2016376485406608,0.23529552264237794,0.9969365741869346,-1.2946157468131743,1470
HILIC_298.274037960975_26.257125990286,RT_vs_Ice,0.4591029174792975,0.6481960608033432,0.9969365741869346,0.28794269280197976,1471
HILIC_299.009385567243_136.981118478618,RT_vs_Ice,-1.0095290443290377,0.3176939479336446,0.9969365741869346,-1.164943336105108,1472
HILIC_299.055992946236_136.120458841909,RT_vs_Ice,-0.24878903226716942,0.8045666858075252,0.9999999999999998,-0.24606868855535807,1473
HILIC_299.075202060598_84.4124739772342,RT_vs_Ice,-0.6384688980334723,0.5261497277857101,0.9969365741869346,-0.6608794548507083,1474
HILIC_299.100146019253_180.18444948751,RT_vs_Ice,-0.982291502464019,0.33079496913377837,0.9969365741869346,-0.7147368326337952,1475
C18_299.113493183366_27.70378207578,RT_vs_Ice,-0.8149709653740219,0.4190433619160725,0.9969365741869346,-0.5641256968900836,1476
C18_299.137561031749_32.1666537618774,RT_vs_Ice,1.1067912557971429,0.27380311080743674,0.9969365741869346,0.9262791399114574,1477
HILIC_299.198248001919_65.9523351891948,RT_vs_Ice,-0.10714428770088216,0.9151132122467946,0.9999999999999998,-0.1332543904280553,1478
C18_299.201424360092_200.214689726608,RT_vs_Ice,-0.5644543057346467,0.5750269900949058,0.9969365741869346,-0.18905043743552302,1479
HILIC_299.258039732111_21.6467787733838,RT_vs_Ice,-0.6534325453982791,0.5165405418583104,0.9969365741869346,-0.2329090112252745,1480
C18_299.259072394024_187.130614834407,RT_vs_Ice,1.919584620428662,0.06075905470881707,0.9728307619644055,0.5406613327334299,1481
C18_300.039155061064_23.4504065017923,RT_vs_Ice,0.4887297438285012,0.627219391285865,0.9969365741869346,0.1460301062105908,1482
HILIC_300.048299987769_135.563372591868,RT_vs_Ice,-1.1539883006120488,0.25411790997528033,0.9969365741869346,-1.5254614436333185,1483
C18_300.048942876635_21.7268732250011,RT_vs_Ice,0.35891691409429716,0.7212034612688196,0.9976445116039421,0.12124752365455625,1484
C18_300.091842494898_72.294122510985,RT_vs_Ice,1.0132802361069895,0.31591749638498423,0.9969365741869346,0.946599101531883,1485
HILIC_300.180502617787_25.0805781813645,RT_vs_Ice,-0.7846076941682883,0.4364709563108863,0.9969365741869346,-0.4368355793759725,1486
HILIC_300.194167748361_282.225869354356,RT_vs_Ice,-0.4632486808289739,0.6452428384027544,0.9969365741869346,-0.7280064008718137,1487
HILIC_300.289667786311_25.4700581390048,RT_vs_Ice,1.2115698232864038,0.2315035659093974,0.9969365741869346,0.6190189175776335,1488
HILIC_300.97449054102_56.3216437687468,RT_vs_Ice,0.3058853271942246,0.7609913693567548,0.9976445116039421,0.0891023070223898,1489
HILIC_301.007762633489_76.4179924171127,RT_vs_Ice,-1.1823298041476547,0.24279625147604963,0.9969365741869346,-0.7492009810571134,1490
HILIC_301.025431217316_87.4045556173172,RT_vs_Ice,-0.4350672990133797,0.6654291374329206,0.9969365741869346,-0.3785586907326465,1491
C18_301.077591549909_166.102137138923,RT_vs_Ice,0.44808590772631013,0.6560716691572173,0.9969365741869346,0.04719477109019989,1492
C18_301.084132056043_165.519349308101,RT_vs_Ice,-0.154541697759755,0.8778191878855681,0.9999999999999998,-0.02374405107056571,1493
C18_301.086793316759_26.6282289704728,RT_vs_Ice,-0.14060018361909596,0.8887637953106433,0.9999999999999998,-0.10283246725947845,1494
C18_301.116852440214_30.4511568390882,RT_vs_Ice,1.0727992177632122,0.2886308236997372,0.9969365741869346,0.6065956993325676,1495
C18_301.12053842343_207.124516393723,RT_vs_Ice,-0.08385253763796016,0.9335162618025634,0.9999999999999998,-0.039316281239529675,1496
HILIC_301.152118371452_279.23556652081,RT_vs_Ice,0.6181585929443953,0.5393414804640944,0.9969365741869346,0.44032821651383625,1497
C18_301.216618074338_206.922243105793,RT_vs_Ice,1.0339216253891987,0.3062628133927075,0.9969365741869346,0.5322716271708665,1498
C18_301.220415085685_290.197359266039,RT_vs_Ice,-0.3952483752568298,0.6943798065880027,0.9969365741869346,-0.1246774915295133,1499
HILIC_301.223373818605_81.5355231707858,RT_vs_Ice,0.9072166325703315,0.3687445536853555,0.9969365741869346,1.1399200897988675,1500
HILIC_302.063409606457_209.876186376043,RT_vs_Ice,-0.0736420951460506,0.9415958071893992,0.9999999999999998,-0.04841992025955106,1501
HILIC_302.074796175684_79.8672460642762,RT_vs_Ice,0.0992010758893953,0.9213844722021555,0.9999999999999998,0.1296424574342574,1502
HILIC_302.305365330111_28.4433071663593,RT_vs_Ice,0.9401495640653671,0.35176529656030753,0.9969365741869346,0.9134744077854201,1503
HILIC_302.880877674177_60.1437665244388,RT_vs_Ice,0.33895917895242744,0.7360928302819738,0.9976445116039421,0.4193550630577508,1504
HILIC_302.984214922531_76.4108875188113,RT_vs_Ice,1.3228441852179207,0.19204466639988807,0.9911398709670876,1.2210733784712517,1505
C18_303.012574615928_32.6323121529295,RT_vs_Ice,0.3316580416366085,0.7415657953487527,0.9976445116039421,0.2298491496095609,1506
HILIC_303.067112628189_148.299586940664,RT_vs_Ice,-0.25839129266047717,0.7971902002771871,0.9999999999999998,-0.5440069317279931,1507
HILIC_303.072432577341_260.86605700212,RT_vs_Ice,0.28582222333276486,0.776222470368299,0.9999999999999998,0.24390050228572577,1508
C18_303.083305332986_20.8788753189496,RT_vs_Ice,0.7857635211742894,0.43579975741760235,0.9969365741869346,0.41701367532178685,1509
HILIC_303.118287700727_88.4496922736744,RT_vs_Ice,1.2053936485878485,0.23385624201706065,0.9969365741869346,1.7862247190952565,1510
C18_303.134608298568_221.249206789138,RT_vs_Ice,0.984672720976234,0.32963544411545576,0.9969365741869346,0.4726262993167027,1511
C18_303.232960537329_222.31907818391,RT_vs_Ice,1.5900739538313937,0.11826789831472637,0.9728307619644055,0.7319094229845151,1512
C18_304.034924645814_21.7248004148165,RT_vs_Ice,0.5309703444584187,0.5978445632255422,0.9969365741869346,0.7215323506516654,1513
HILIC_304.039533368638_133.558742442802,RT_vs_Ice,0.17701801952318583,0.8602259317363481,0.9999999999999998,0.11162494816104301,1514
HILIC_304.149588729896_82.9559238671907,RT_vs_Ice,0.20035029120814438,0.8420381592131445,0.9999999999999998,0.22054701067019647,1515
C18_304.982074699319_19.5603621648412,RT_vs_Ice,-2.0792865502829994,0.04286087739430218,0.9728307619644055,-0.8654620940490594,1516
HILIC_304.991039779514_85.0679495372281,RT_vs_Ice,1.4260832219415085,0.16020203996303006,0.9911398709670876,1.2342655616055742,1517
C18_305.009884038412_36.7772706927175,RT_vs_Ice,0.34868379256298804,0.7288246485793466,0.9976445116039421,0.45118626838149584,1518
C18_305.018111834485_22.959219812839,RT_vs_Ice,-1.7938773946647908,0.07902139379737291,0.9728307619644055,-2.004359940487415,1519
C18_305.018424702171_269.910675110374,RT_vs_Ice,-0.9389288794432974,0.35238539639065725,0.9969365741869346,-0.7512229196279137,1520
C18_305.023392895201_59.8047541528399,RT_vs_Ice,-1.2358993696943392,0.22240437355522005,0.9969365741869346,-0.48624623853202703,1521
C18_305.046480910982_23.7408561525847,RT_vs_Ice,1.602394104237739,0.11551392157918995,0.9728307619644055,0.580278752246742,1522
C18_305.055128079245_62.5678384813308,RT_vs_Ice,0.5248375824109426,0.6020692623461787,0.9969365741869346,0.8074511142718718,1523
HILIC_305.097707772963_45.0647176224999,RT_vs_Ice,0.8575144410413678,0.3953469973308076,0.9969365741869346,1.7172385835034403,1524
HILIC_305.145343544052_93.5801093961747,RT_vs_Ice,-0.6072151129449732,0.5465195605914532,0.9969365741869346,-0.7571005079212616,1525
HILIC_305.16469413058_115.924263747366,RT_vs_Ice,0.649869629941355,0.5188200006902723,0.9969365741869346,0.5902169170579138,1526
HILIC_305.222134401884_32.6286086618805,RT_vs_Ice,0.6023517928555466,0.5497251131639276,0.9969365741869346,0.19292424584072843,1527
HILIC_305.247291705338_27.9211408223508,RT_vs_Ice,0.540998323922224,0.5909666238637095,0.9969365741869346,0.28497025872342263,1528
C18_305.248540003828_232.059009323376,RT_vs_Ice,2.12336819076176,0.038811900463959485,0.9728307619644055,0.773773897650333,1529
HILIC_306.048753163431_103.65130025517,RT_vs_Ice,-0.9341890660294214,0.3547999475117515,0.9969365741869346,-1.035841852260153,1530
HILIC_306.075186832298_85.961900572958,RT_vs_Ice,0.8745505746136809,0.38609672080009627,0.9969365741869346,0.5773139856462015,1531
C18_306.076359377238_20.7354258010606,RT_vs_Ice,0.3991843332674361,0.6914966911964444,0.9969365741869346,0.45929943396456285,1532
C18_306.997536521349_20.9422101854312,RT_vs_Ice,-1.0576478775763865,0.2954166912168965,0.9969365741869346,-0.8985646666071756,1533
HILIC_307.019526608811_53.5492228837439,RT_vs_Ice,-1.5872895970049723,0.11889759616031303,0.9728307619644055,-0.8200463116961113,1534
C18_307.073467416898_28.5473288558936,RT_vs_Ice,0.6702124656212086,0.5058775531749531,0.9969365741869346,0.7008776538537416,1535
HILIC_307.132726213605_87.8636622917167,RT_vs_Ice,-1.5407940150684196,0.12981842433468957,0.9728307619644055,-1.3203520308053347,1536
HILIC_307.150055935324_217.200888364186,RT_vs_Ice,-0.7330474009764287,0.4670317061261563,0.9969365741869346,-0.5415587685110034,1537
C18_307.150997639057_57.3352891142944,RT_vs_Ice,-0.577149654773077,0.5664880696530864,0.9969365741869346,-0.9960615261443098,1538
HILIC_307.179934879967_290.387655235987,RT_vs_Ice,-0.7286623689030458,0.46968613168055684,0.9969365741869346,-0.7600841032909056,1539
HILIC_307.223343609382_44.9396199154317,RT_vs_Ice,1.2607985454351949,0.2133682942921262,0.9969365741869346,0.8238644760101694,1540
HILIC_307.263065181946_27.463280745275,RT_vs_Ice,1.3679480526229129,0.17758649253174744,0.9911398709670876,0.5900695097402747,1541
C18_307.263928195932_245.435026660209,RT_vs_Ice,2.062050884730921,0.04454141677669574,0.9728307619644055,0.7000840960749989,1542
HILIC_308.064209200439_250.219333359749,RT_vs_Ice,0.6044259473831319,0.548356811148901,0.9969365741869346,0.778204055072189,1543
HILIC_308.090943576963_20.297572815425,RT_vs_Ice,0.383446167374893,0.7030522231475791,0.9976445116039421,0.21358739590441622,1544
C18_308.098762248962_21.3610567198205,RT_vs_Ice,-0.13049808594714316,0.89670812696349,0.9999999999999998,-0.05872323380538615,1545
HILIC_308.181563973862_289.332613827934,RT_vs_Ice,-0.7634190730404157,0.44888378278007546,0.9969365741869346,-0.6428998287601424,1546
C18_308.979379330077_65.5440558221459,RT_vs_Ice,0.055385622762633924,0.9560570896858063,0.9999999999999998,0.012424046472548952,1547
C18_309.046385183012_25.1060337644205,RT_vs_Ice,0.6867589770733402,0.49548094223222827,0.9969365741869346,0.612436312214691,1548
HILIC_309.047744406438_49.9284459328436,RT_vs_Ice,-0.41630481959308324,0.679009874931938,0.9969365741869346,-0.3611105891067716,1549
HILIC_309.057973235468_85.3289645218932,RT_vs_Ice,-1.4947409888156926,0.1414123935637311,0.9728307619644055,-1.3404189693690785,1550
HILIC_309.169232423887_28.309473364705,RT_vs_Ice,0.0034193825315852345,0.9972856544880928,0.9999999999999998,0.003430531211734813,1551
C18_309.173928460405_146.038415126217,RT_vs_Ice,0.38156795394323556,0.7044360771595617,0.9976445116039421,0.2029249503058093,1552
C18_309.206753935592_182.092770535601,RT_vs_Ice,0.49332504269711797,0.6239928606173718,0.9969365741869346,0.16446870828253868,1553
HILIC_309.278689035054_27.3590331754704,RT_vs_Ice,-0.6191932878160502,0.5386653276367025,0.9969365741869346,-0.28329970871680954,1554
HILIC_310.045213717041_49.9759717391218,RT_vs_Ice,0.20243665663512025,0.8404158832008031,0.9999999999999998,0.13689999630469585,1555
HILIC_310.086698248828_80.4015971815496,RT_vs_Ice,1.2726276675137869,0.20917235942302062,0.9919786918293934,1.3590658912387943,1556
HILIC_310.106611945742_143.639272310564,RT_vs_Ice,-0.20547831340903155,0.8380520633405201,0.9999999999999998,-0.09824061622430101,1557
HILIC_310.113603745937_288.879242363208,RT_vs_Ice,1.349887717168537,0.18327225956097953,0.9911398709670876,0.6422985574625967,1558
HILIC_310.828482848395_87.3281268759221,RT_vs_Ice,0.5058548917993347,0.6152330272709827,0.9969365741869346,0.4179158788916513,1559
C18_310.943019904463_66.4200134126611,RT_vs_Ice,0.5190190125420456,0.606090301602743,0.9969365741869346,0.37398636308718536,1560
C18_310.956403020835_168.146506173538,RT_vs_Ice,-1.5496925669506085,0.12766836344114718,0.9728307619644055,-0.5888265451330863,1561
C18_311.070411190887_24.8125381112137,RT_vs_Ice,-0.04234754127975929,0.9663942137742503,0.9999999999999998,-0.05286988602732732,1562
C18_311.099090922813_292.838067607628,RT_vs_Ice,-0.33466316926779494,0.7393114873551412,0.9976445116039421,-0.12358292856171478,1563
C18_311.113634315245_30.6378738374988,RT_vs_Ice,-1.3768342737423414,0.17483909301559264,0.9911398709670876,-2.5720852697723657,1564
HILIC_311.144569533772_124.174532890183,RT_vs_Ice,0.10219579310331484,0.9190194935780345,0.9999999999999998,0.13721293019549408,1565
C18_311.150044114164_33.1800034211889,RT_vs_Ice,-0.014204001467233609,0.9887250633602462,0.9999999999999998,-0.014490917200431207,1566
C18_311.201566845067_208.118393733102,RT_vs_Ice,0.00528448950991159,0.9958051225189491,0.9999999999999998,0.007539163372478693,1567
HILIC_311.221518406879_24.7346642326939,RT_vs_Ice,0.7026342006953145,0.48561769478673433,0.9969365741869346,0.3217056176931403,1568
C18_311.222730492231_288.074840603008,RT_vs_Ice,0.4425167606575939,0.660067944781555,0.9969365741869346,0.10999066944938161,1569
C18_311.222830127322_139.993536648781,RT_vs_Ice,0.3427266802229795,0.7332740648575189,0.9976445116039421,0.08822521943639589,1570
HILIC_311.294336721316_27.5892114231252,RT_vs_Ice,1.0132268625962961,0.3159427252310059,0.9969365741869346,0.5277112663961634,1571
C18_311.295572465039_281.9938146925,RT_vs_Ice,1.559085630164987,0.12542989258829995,0.9728307619644055,0.43878050152424175,1572
C18_312.025392568127_23.7691593070353,RT_vs_Ice,0.5292015250036868,0.5990616316419302,0.9969365741869346,0.3246083460244649,1573
C18_312.095069838455_71.0997773731696,RT_vs_Ice,0.14789995771121678,0.8830303343730221,0.9999999999999998,0.1492025271168964,1574
C18_312.128502851909_31.3873703452529,RT_vs_Ice,0.07612107165436353,0.9396335851178041,0.9999999999999998,0.086336727773474,1575
HILIC_312.159513159707_28.1161965876108,RT_vs_Ice,0.7031384837187291,0.4853061894517803,0.9969365741869346,0.3801357158750908,1576
HILIC_313.029283417193_231.511985262514,RT_vs_Ice,-0.6523063820629842,0.5172604524766015,0.9969365741869346,-0.5662585713308951,1577
C18_313.084733232686_41.2937349363571,RT_vs_Ice,0.7434619509329747,0.4607618877551035,0.9969365741869346,0.3599420612710777,1578
HILIC_313.085035101036_35.3723662388908,RT_vs_Ice,1.0198544523188597,0.3128203914843916,0.9969365741869346,1.069885101763209,1579
C18_313.098400473245_34.4242617160261,RT_vs_Ice,1.5153972499548547,0.13611439965476552,0.9728307619644055,1.6250343747074623,1580
HILIC_313.14313351431_28.9443178653166,RT_vs_Ice,-0.3297234337226675,0.7430182610446451,0.9976445116039421,-0.14576659102119335,1581
C18_313.180839153482_138.977579080016,RT_vs_Ice,-1.8120604248909005,0.07612392192816414,0.9728307619644055,-1.7495785800942891,1582
HILIC_313.181058336725_276.851712606777,RT_vs_Ice,-1.384792469653725,0.17240648206028364,0.9911398709670876,-1.606379031395241,1583
HILIC_313.213679594239_65.3038372311593,RT_vs_Ice,-0.6091352092983335,0.5452566038303245,0.9969365741869346,-0.28927632912172846,1584
C18_313.217401078699_228.42587812495,RT_vs_Ice,1.9897171441508394e-14,0.9999999999999842,0.9999999999999998,1.7062654285686482e-15,1585
HILIC_313.237240335786_24.9825052605664,RT_vs_Ice,1.475956694808229,0.1463708726591575,0.9776925887928131,0.7214356718671341,1586
C18_313.238312609804_286.106864609917,RT_vs_Ice,-1.0422147659715648,0.3024411808421916,0.9969365741869346,-0.27891814353219735,1587
HILIC_314.074731141792_92.089278113716,RT_vs_Ice,-0.51111956031554,0.6115691105698973,0.9969365741869346,-0.393955065783338,1588
HILIC_314.103891635408_290.886135221856,RT_vs_Ice,-0.6711749558835105,0.5052695689380229,0.9969365741869346,-0.28773046240440603,1589
HILIC_314.195967082353_29.3880669797045,RT_vs_Ice,0.47142621001470025,0.6394345141170232,0.9969365741869346,0.24197735523759997,1590
C18_314.927651564635_152.324250574041,RT_vs_Ice,-0.7101949303707201,0.4809590068864975,0.9969365741869346,-0.2656896803751293,1591
HILIC_315.058620683696_84.6639206085224,RT_vs_Ice,1.340242192001607,0.18636530610468077,0.9911398709670876,0.9008595482619415,1592
C18_315.075259526785_183.479562947198,RT_vs_Ice,1.6220919270788556,0.11121898370520979,0.9728307619644055,1.1824006772666211,1593
C18_315.13932724588_28.7940292119782,RT_vs_Ice,-0.5261621163568894,0.6011556515145257,0.9969365741869346,-0.2812434920612807,1594
C18_315.236013690584_290.613363534472,RT_vs_Ice,-1.187750260493418,0.24067321564082758,0.9969365741869346,-0.2945830916143716,1595
C18_315.25396658201_237.290211631148,RT_vs_Ice,1.5925864289599523,0.11770200493344533,0.9728307619644055,0.3544254285402985,1596
HILIC_316.014899508105_184.839308505013,RT_vs_Ice,-1.4005163916206593,0.16767692498998618,0.9911398709670876,-1.0077724256750804,1597
HILIC_316.05613030407_154.311521858525,RT_vs_Ice,-1.081226025317241,0.284903912586486,0.9969365741869346,-1.678400124022749,1598
HILIC_316.999893320545_81.0806640508866,RT_vs_Ice,-1.1375186555732184,0.26086861601677663,0.9969365741869346,-1.1224913257496276,1599
HILIC_317.081239132011_77.5928258704819,RT_vs_Ice,1.4691440960462316,0.14820271852485578,0.9776925887928131,1.9959563975242787,1600
HILIC_317.146862048362_67.1778154319621,RT_vs_Ice,0.9470737782171651,0.348261333952393,0.9969365741869346,1.1801535034108708,1601
C18_318.049899293873_25.6870616103941,RT_vs_Ice,0.2490213966086626,0.8043879679002164,0.9999999999999998,0.2960910069496863,1602
HILIC_318.053151826849_153.727000833597,RT_vs_Ice,-0.7968173060917303,0.4294117882298907,0.9969365741869346,-0.8930395879128834,1603
HILIC_318.122886997052_92.12392306647,RT_vs_Ice,-0.5145506493706673,0.609186637536544,0.9969365741869346,-0.38109836710895467,1604
HILIC_318.969679545262_59.2388882267848,RT_vs_Ice,-1.3134744065367128,0.1951571849321535,0.9911398709670876,-0.6650732002390852,1605
HILIC_318.976664325987_242.254062644993,RT_vs_Ice,0.19635104928379432,0.8451497404948749,0.9999999999999998,0.09168205305816085,1606
C18_318.999746815233_28.2910549068651,RT_vs_Ice,-0.45979147671616966,0.6477051706639902,0.9969365741869346,-0.4391493614366474,1607
HILIC_319.018091874638_72.8990841553816,RT_vs_Ice,-0.24185957710673864,0.8099011220568926,0.9999999999999998,-0.22300447454758746,1608
C18_319.040355011159_144.955328832194,RT_vs_Ice,-1.7910559836030833,0.0794791719574091,0.9728307619644055,-0.40630783137514326,1609
C18_319.06344246506_96.8897417728557,RT_vs_Ice,-0.32097347610994637,0.7495992717281894,0.9976445116039421,-0.10219800434231918,1610
HILIC_319.139761470196_89.8499078878187,RT_vs_Ice,-0.1925346855905364,0.8481213594449056,0.9999999999999998,-0.12707425585090887,1611
HILIC_319.201353407123_33.8126140651777,RT_vs_Ice,-0.10140377891016247,0.9196448895909941,0.9999999999999998,-0.048247810266130065,1612
HILIC_319.226172798015_27.8944006402583,RT_vs_Ice,2.240895769236806,0.029610757155938378,0.916441050453306,1.4044131445776364,1613
C18_319.227574336168_160.026299517107,RT_vs_Ice,2.371338417468647,0.021710155292218078,0.916441050453306,1.3135846585868571,1614
C18_320.03332214619_31.7251684828928,RT_vs_Ice,0.6824437208454629,0.4981809469884555,0.9969365741869346,0.4321314655194407,1615
C18_320.062332564322_20.5177057560554,RT_vs_Ice,0.4406891273123594,0.6613815962448704,0.9969365741869346,0.15627989886952862,1616
HILIC_320.075358628317_72.6245796433801,RT_vs_Ice,1.5126687821720222,0.13680501984145155,0.9728307619644055,0.943855517112452,1617
HILIC_321.000222358406_184.745156528374,RT_vs_Ice,-0.3852890992815298,0.701695349515793,0.9971866291909428,-0.2671208125008706,1618
C18_321.017914131615_47.3971812675799,RT_vs_Ice,-0.7979843739703903,0.42874062989710604,0.9969365741869346,-0.37730925062622994,1619
C18_321.059690144582_20.5900997192104,RT_vs_Ice,1.4814634155310011,0.1449032566790552,0.9776925887928131,1.5402319721540276,1620
C18_321.079797706714_33.0789115461703,RT_vs_Ice,-0.10443406112486493,0.9172523765856615,0.9999999999999998,-0.07192510711954606,1621
HILIC_321.133234423964_32.0238472824301,RT_vs_Ice,-1.8280073532312138,0.07365680766055316,0.9728307619644055,-1.9733649662796109,1622
HILIC_321.216950278648_33.0004197572576,RT_vs_Ice,0.9007966999458976,0.37211475506279335,0.9969365741869346,0.3311383412704175,1623
HILIC_321.241317976364_27.3643209658265,RT_vs_Ice,0.5005004943460172,0.6189695636834873,0.9969365741869346,0.2250773797755365,1624
C18_321.243366636961_165.768695698573,RT_vs_Ice,2.6001475007977692,0.012290879009365114,0.8587006010596979,1.2840928582979072,1625
C18_322.017701582095_27.1586074657317,RT_vs_Ice,3.933125142941706e-15,0.9999999999999969,0.9999999999999998,1.1032323208426428e-15,1626
C18_322.044407015314_21.8977141505147,RT_vs_Ice,0.4612626066122841,0.6466568966719471,0.9969365741869346,0.1570346423155414,1627
HILIC_322.102643879306_79.5918720815824,RT_vs_Ice,0.35766077570952826,0.7221374620093287,0.9976445116039421,0.4193587926778295,1628
C18_322.862042268798_108.971187052341,RT_vs_Ice,2.8095194412300435,0.007115400309938943,0.7997091217909638,3.1813237573360698,1629
C18_322.948620722408_88.7918732920482,RT_vs_Ice,-0.4848041719302223,0.629981518426977,0.9969365741869346,-0.33906506809475156,1630
C18_323.028351368704_21.7500097330945,RT_vs_Ice,0.928569115610403,0.35767677664972963,0.9969365741869346,0.49640611492009856,1631
HILIC_323.055533933347_34.1146298843633,RT_vs_Ice,-0.04830755770941633,0.961668038350417,0.9999999999999998,-0.01441836632432786,1632
HILIC_323.093718855453_78.2056939279822,RT_vs_Ice,-0.5164180427502777,0.607891751632117,0.9969365741869346,-0.4037553758510506,1633
HILIC_323.10206072225_207.122443587337,RT_vs_Ice,-0.6357734404209174,0.5278906256297653,0.9969365741869346,-0.25475562887392744,1634
HILIC_323.14464200797_96.1147854792219,RT_vs_Ice,0.591440432454123,0.5569516912964976,0.9969365741869346,0.3072926109964888,1635
C18_323.145895237405_52.22205585659,RT_vs_Ice,0.7228591553497861,0.4732122168305125,0.9969365741869346,0.7607017697718216,1636
HILIC_323.257810789637_27.7147557255418,RT_vs_Ice,-0.34961878825726406,0.7281271422998146,0.9976445116039421,-0.18551887642197792,1637
HILIC_324.045511586178_223.278178920192,RT_vs_Ice,-1.6068966016990756,0.11452051910878877,0.9728307619644055,-1.6155351505809545,1638
HILIC_324.059059922346_262.571928601129,RT_vs_Ice,0.12317678650905273,0.9024723554712962,0.9999999999999998,0.08016227834727135,1639
HILIC_324.069899469494_180.605201641515,RT_vs_Ice,-1.7590133921510862,0.08483580845377588,0.9728307619644055,-1.5313719492986428,1640
HILIC_324.158469198081_278.939942793137,RT_vs_Ice,-0.0718386571225856,0.9430235403779053,0.9999999999999998,-0.04897697279715585,1641
C18_325.032458228187_26.1855004946245,RT_vs_Ice,0.06793421604095475,0.9461152213655362,0.9999999999999998,0.04164182541026385,1642
HILIC_325.043074697944_277.510818432359,RT_vs_Ice,1.1892746990750984,0.24007857307637806,0.9969365741869346,0.7897332754988295,1643
HILIC_325.056675048684_261.236125918931,RT_vs_Ice,0.2677052237229314,0.7900530009110637,0.9999999999999998,0.4104485009188563,1644
C18_325.078235382772_67.8553077916263,RT_vs_Ice,0.6527185205613826,0.5169969269024927,0.9969365741869346,0.46176418575894845,1645
HILIC_325.092552809887_215.952352760375,RT_vs_Ice,1.3610304072553991,0.17974810513025302,0.9911398709670876,1.2491633800895943,1646
C18_325.092659786971_20.6404285290289,RT_vs_Ice,-1.727841051705185,0.09033255067255089,0.9728307619644055,-0.48396525175064403,1647
HILIC_325.160791963931_269.8125643494,RT_vs_Ice,1.8567163658310886,0.06938514043250062,0.9728307619644055,1.7517179506834508,1648
C18_325.201955049187_147.656527517611,RT_vs_Ice,1.4645279407601532,0.14945418850952044,0.980556033749011,0.6660628240713716,1649
HILIC_325.23708882663_28.2952369043346,RT_vs_Ice,0.9081869279242163,0.36823689653714387,0.9969365741869346,0.4617498557493962,1650
C18_325.274681902964_201.552033628656,RT_vs_Ice,1.5002699716701529,0.13997853460354176,0.9728307619644055,0.5001049563530595,1651
HILIC_326.046625513904_163.150019042067,RT_vs_Ice,0.785079592617947,0.4361968465876793,0.9969365741869346,0.9942396039196618,1652
HILIC_326.080828236974_77.6073289156611,RT_vs_Ice,1.1229769923644146,0.2669345371004896,0.9969365741869346,1.1745989270749726,1653
HILIC_326.085030921954_165.017950546861,RT_vs_Ice,-0.9338721263317105,0.3549617858566845,0.9969365741869346,-0.6089304632717983,1654
HILIC_326.305093211331_27.2689722208108,RT_vs_Ice,0.13140247918524336,0.8959964606264363,0.9999999999999998,0.08508804312693456,1655
HILIC_326.972942048687_82.676617294149,RT_vs_Ice,0.5754015066400708,0.567660147529957,0.9969365741869346,0.3623057767287247,1656
HILIC_327.059787460883_250.505727654639,RT_vs_Ice,-0.7462516660953501,0.4590906836381532,0.9969365741869346,-1.0060016114162136,1657
C18_327.08333166647_27.3391652549856,RT_vs_Ice,-0.3636677237008377,0.7176748860504426,0.9976445116039421,-0.863481618655381,1658
