feature,contrast,F.score,p.value,FDR,Rank
HILIC_285.099705124917_49.8589644670178,Interaction,0.6197664578243474,0.60556769381264,1,1386
C18_285.112429049063_27.9849312367337,Interaction,0.22245896939833762,0.8803350291883529,1,1387
HILIC_285.119061693008_136.632893860066,Interaction,0.49106527849919335,0.6901128918086465,1,1388
HILIC_285.205971388975_26.7739154395772,Interaction,0.2231332056651249,0.8798641291582775,1,1389
C18_285.207052979647_32.1429172146089,Interaction,0.1992968351889275,0.8963670152351171,1,1390
HILIC_285.242341455589_26.8110935073056,Interaction,0.5092140505866392,0.677783554576157,1,1391
C18_285.243368801367_168.280797853569,Interaction,0.9902646822581478,0.4052177099048426,1,1392
C18_286.056779073203_20.5433268484712,Interaction,3.4188919408400933,0.02438038439487043,1,1393
C18_286.064893251903_165.890565697062,Interaction,0.19771902638299127,0.8974476650527247,1,1394
C18_286.076036950308_21.2833233443325,Interaction,0.19185675476992567,0.9014482461948838,1,1395
HILIC_286.101760889072_79.1579914978762,Interaction,1.2679817178895207,0.29572468190786044,1,1396
HILIC_286.143546190265_28.8287902627456,Interaction,0.3685438486967653,0.7760166744581618,1,1397
C18_286.950823189155_102.035746668286,Interaction,0.6909221392127812,0.561984666498383,1,1398
HILIC_286.997744701139_56.955237560915,Interaction,1.5115637908081432,0.22323547149998166,1,1399
C18_287.052054874814_23.2076661976517,Interaction,0.4785813732779697,0.698663029824032,1,1400
C18_287.06194464663_215.516592314408,Interaction,2.632969710656451,0.06031189004582703,1,1401
C18_287.064867880097_25.990035964782,Interaction,2.284262909951908,0.090562220580038,1,1402
HILIC_287.069996331444_76.1533255125843,Interaction,1.520225937333258,0.22100226310242327,1,1403
HILIC_287.092045526107_156.683091956229,Interaction,0.643059567412132,0.5910394200003619,1,1404
C18_287.222688018692_217.380154069475,Interaction,1.7069800608364483,0.17782592639776093,1,1405
HILIC_287.244168023925_80.2324170478316,Interaction,0.9671678722075331,0.4158074581477835,1,1406
C18_288.013395520255_36.4799949421881,Interaction,4.0607809989171555,0.011806897110588726,1,1407
HILIC_288.105358872826_88.391696189926,Interaction,2.038968805543702,0.1206425072732281,1,1408
HILIC_288.118933164373_114.488416645968,Interaction,0.36221519665612173,0.7805456930978194,1,1409
C18_288.12043651725_23.6999483810823,Interaction,0.4394011558334062,0.7258340361104185,1,1410
HILIC_288.216711409372_35.2044787298987,Interaction,0.31169979305368645,0.8168178184596819,1,1411
C18_288.908728042497_167.476209588249,Interaction,0.3754579239223276,0.7710752793996061,1,1412
C18_288.915991052473_166.304766861504,Interaction,1.4779857924527262,0.23210092516985198,1,1413
HILIC_288.997398837781_190.606762858066,Interaction,0.2328625430143325,0.8730462655865172,1,1414
HILIC_289.016944185543_82.6356534718732,Interaction,0.16344178809250867,0.9204643249289843,1,1415
C18_289.032961972702_21.5500342434292,Interaction,0.41561303108984177,0.7425523741486273,1,1416
C18_289.1150221659_21.9868869185917,Interaction,4.382203252168487,0.0082585178781169,1,1417
C18_289.123418292099_27.7265167725952,Interaction,1.2619073338972309,0.29779186125487284,1,1418
HILIC_289.127366907664_28.3428913874839,Interaction,0.3822787529904284,0.7662080301445585,1,1419
HILIC_289.186907250089_91.5681153389857,Interaction,1.2167948792190115,0.3135752369760357,1,1420
HILIC_289.227107837057_31.3948223364879,Interaction,0.0849866660573323,0.967923796561063,1,1421
HILIC_290.084622877995_125.268345821262,Interaction,0.3511623927786247,0.7884672575019849,1,1422
HILIC_290.134451346373_79.8591501182058,Interaction,0.4246847053319913,0.7361589916617044,1,1423
HILIC_290.138323030216_38.7180508658614,Interaction,1.3988108456727133,0.25437228160581277,1,1424
C18_290.966217900515_21.1057430409647,Interaction,0.6061307783250734,0.6141879351989818,1,1425
C18_291.007676418455_60.4700504919657,Interaction,0.17494538301100482,0.9128475090262649,1,1426
C18_291.083173913251_21.366978400624,Interaction,3.473238777170952,0.022915929373698365,1,1427
C18_291.099447205018_62.0782128457805,Interaction,1.7093650594563705,0.1773319051747671,1,1428
HILIC_291.103169598506_292.219502484841,Interaction,1.8177861202244,0.1562480863558874,1,1429
HILIC_291.129739214253_148.469644540334,Interaction,1.4863961332305204,0.22984889151281457,1,1430
C18_291.196578968379_177.181848311177,Interaction,5.780319792477491,0.0018273824324128518,0.7208369677216145,1431
HILIC_291.231688287328_28.0186067630203,Interaction,0.3753781661878006,0.7711322390247205,1,1432
HILIC_291.974983532648_90.8463737093482,Interaction,2.0155265994995895,0.12399622515767234,1,1433
C18_292.080299419072_24.1639116952234,Interaction,0.9546781320553865,0.42163533872097714,1,1434
C18_292.086721831154_21.0388615473872,Interaction,2.1305560664552314e-29,1,1,1435
HILIC_292.133215612249_149.107667639218,Interaction,2.204726650393558,0.0993836997796565,1,1436
HILIC_292.138928987276_33.6399980856843,Interaction,1.3459694450957689,0.2703633353493266,1,1437
C18_292.923238902204_21.1058139233224,Interaction,0.07736657617414355,0.9719398270260013,1,1438
HILIC_293.02094781415_244.55894922888,Interaction,0.32597630436982755,0.8065558361008964,1,1439
C18_293.027858299715_23.0822687020731,Interaction,0.957187490704142,0.4204586905252492,1,1440
HILIC_293.05204795004_178.757844642158,Interaction,0.22566661481278422,0.8780928599824614,1,1441
C18_293.054660584162_26.7437947737072,Interaction,0.6400100716119876,0.5929271439587221,1,1442
C18_293.087646583895_24.2700568156705,Interaction,1.0304063881206973,0.3873840041716602,1,1443
C18_293.212192058814_151.313533831165,Interaction,3.922367931169399,0.013787933184729245,1,1444
HILIC_293.247367287676_27.4770946757077,Interaction,0.6099074845609921,0.6117919177953832,1,1445
C18_294.093735544048_28.7882242193892,Interaction,0.6451966189081965,0.5897191082627129,1,1446
HILIC_294.129216901808_89.3715753182387,Interaction,0.6845630036592896,0.5657823090041361,1,1447
HILIC_295.060679418769_34.3403914183037,Interaction,1.3604856438381554,0.2658771155791962,1,1448
HILIC_295.072444533297_169.747132019979,Interaction,0.055451003192356706,0.9826187778377006,1,1449
HILIC_295.077779323243_100.265283870941,Interaction,0.8791595765562992,0.4584178601521728,1,1450
C18_295.081356857592_34.3265780290165,Interaction,2.2326555606673018,0.09619161411836494,1,1451
HILIC_295.095919828035_93.4418245486829,Interaction,0.7122990931431052,0.5493606267297326,1,1452
HILIC_295.190266468963_29.2176539801362,Interaction,0.49680221513102946,0.6862023784635196,1,1453
HILIC_295.226731774447_25.9189098291325,Interaction,1.8397153994580422,0.15229535659192212,1,1454
C18_295.227746720438_287.487618025754,Interaction,0.3962436223419641,0.7562692980077044,1,1455
C18_295.957114312828_30.9767018284059,Interaction,1.0277351904385212,0.3885484868068207,1,1456
C18_296.037609598438_26.6747235153068,Interaction,0.3987055000549194,0.7545212219385485,1,1457
C18_297.028240471071_197.162378187078,Interaction,0.9386205846101512,0.4292335420212031,1,1458
C18_297.041087898414_27.1650405169366,Interaction,1.1112750311063595,0.35359324794421937,1,1459
HILIC_297.05668313626_207.209970657228,Interaction,1.0900766329726972,0.36218083062446266,1,1460
HILIC_297.060967500012_111.803782232796,Interaction,0.16726638838407357,0.9179454765694934,1,1461
C18_297.083411895991_292.269627622902,Interaction,0.6017196361032564,0.6169945955158526,1,1462
HILIC_297.205944184733_29.0121733908941,Interaction,1.2159105652854318,0.3138923367731107,1,1463
HILIC_297.242339851633_25.6642993041267,Interaction,1.5512094635704141,0.2131906305462605,1,1464
HILIC_297.242545568834_293.394005989769,Interaction,1.1198271941050753,0.35018191857241354,1,1465
C18_297.243406173141_193.51473490472,Interaction,1.145446196957403,0.34014343915010037,1,1466
C18_297.243415537006_284.036961415943,Interaction,0.7927642102634117,0.5038235192461211,1,1467
C18_297.27981625134_272.018149019145,Interaction,0.5560151013533592,0.6465801249585712,1,1468
HILIC_298.096835341274_37.8397237700773,Interaction,0.5200634426716385,0.6704723722651527,1,1469
HILIC_298.137358735592_160.415956434069,Interaction,0.28537925790765484,0.8357126314083004,1,1470
HILIC_298.274037960975_26.257125990286,Interaction,2.2671049755703336,0.0923960201102799,1,1471
HILIC_299.009385567243_136.981118478618,Interaction,1.825181111774951,0.1549039154485603,1,1472
HILIC_299.055992946236_136.120458841909,Interaction,0.19653773861356633,0.8982556711097572,1,1473
HILIC_299.075202060598_84.4124739772342,Interaction,2.3449990920333583,0.08436067569123512,1,1474
HILIC_299.100146019253_180.18444948751,Interaction,1.6413686808793506,0.1919598231165959,1,1475
C18_299.113493183366_27.70378207578,Interaction,0.5868342320301063,0.6265298804614364,1,1476
C18_299.137561031749_32.1666537618774,Interaction,0.7428210876021559,0.5317180087036274,1,1477
HILIC_299.198248001919_65.9523351891948,Interaction,0.8496002903726994,0.47354908516445027,1,1478
C18_299.201424360092_200.214689726608,Interaction,2.297044883750803,0.0892199902027965,1,1479
HILIC_299.258039732111_21.6467787733838,Interaction,1.209222480784783,0.31630030771523404,1,1480
C18_299.259072394024_187.130614834407,Interaction,1.0728295785793065,0.3693079103175008,1,1481
C18_300.039155061064_23.4504065017923,Interaction,1.6836819892784805,0.1827236007145262,1,1482
HILIC_300.048299987769_135.563372591868,Interaction,0.5125536764875134,0.6755282264655174,1,1483
C18_300.048942876635_21.7268732250011,Interaction,0.33691926574533715,0.7986921444428509,1,1484
C18_300.091842494898_72.294122510985,Interaction,1.157966447965028,0.3353348708259795,1,1485
HILIC_300.180502617787_25.0805781813645,Interaction,0.12270525705487914,0.9462759128209361,1,1486
HILIC_300.194167748361_282.225869354356,Interaction,0.5198003067187351,0.6706491551843095,1,1487
HILIC_300.289667786311_25.4700581390048,Interaction,0.7285168854704434,0.5399301599151354,1,1488
HILIC_300.97449054102_56.3216437687468,Interaction,0.29430950062067207,0.8293085218465194,1,1489
HILIC_301.007762633489_76.4179924171127,Interaction,1.5595768702417558,0.2111275200446316,1,1490
HILIC_301.025431217316_87.4045556173172,Interaction,3.6070886404341373,0.019681699060460328,1,1491
C18_301.077591549909_166.102137138923,Interaction,0.39069356467723304,0.7602147299035255,1,1492
C18_301.084132056043_165.519349308101,Interaction,0.18543223153231592,0.9058047235058024,1,1493
C18_301.086793316759_26.6282289704728,Interaction,1.6510306563563364,0.189811247228681,1,1494
C18_301.116852440214_30.4511568390882,Interaction,0.30686169784658657,0.8202945714214896,1,1495
C18_301.12053842343_207.124516393723,Interaction,0.5792583784406807,0.6314204399366925,1,1496
HILIC_301.152118371452_279.23556652081,Interaction,1.5895422309178078,0.20389753513598236,1,1497
C18_301.216618074338_206.922243105793,Interaction,0.2677730098413856,0.8483041228811852,1,1498
C18_301.220415085685_290.197359266039,Interaction,1.2427533549992946,0.3043997155582273,1,1499
HILIC_301.223373818605_81.5355231707858,Interaction,2.754377489032108,0.05238060449156699,1,1500
HILIC_302.063409606457_209.876186376043,Interaction,0.8836340791959776,0.4561636924188852,1,1501
HILIC_302.074796175684_79.8672460642762,Interaction,0.3489533385928422,0.7900520252878485,1,1502
HILIC_302.305365330111_28.4433071663593,Interaction,2.215921696745259,0.09809158013312733,1,1503
HILIC_302.880877674177_60.1437665244388,Interaction,0.3607178306518435,0.7816180313764446,1,1504
HILIC_302.984214922531_76.4108875188113,Interaction,1.2680985913687648,0.29568504169172766,1,1505
C18_303.012574615928_32.6323121529295,Interaction,0.8450311064086976,0.4759253476424562,1,1506
HILIC_303.067112628189_148.299586940664,Interaction,0.3330718181007493,0.8014564172327047,1,1507
HILIC_303.072432577341_260.86605700212,Interaction,0.2773890729175248,0.8414336042114793,1,1508
C18_303.083305332986_20.8788753189496,Interaction,0.3199688706538159,0.8108740794123734,1,1509
HILIC_303.118287700727_88.4496922736744,Interaction,1.3888614539236899,0.2573122857283878,1,1510
C18_303.134608298568_221.249206789138,Interaction,0.3741997479510893,0.7719739339057031,1,1511
C18_303.232960537329_222.31907818391,Interaction,0.3056726446952013,0.8211488933705273,1,1512
C18_304.034924645814_21.7248004148165,Interaction,0.5646560200702,0.640917347130973,1,1513
HILIC_304.039533368638_133.558742442802,Interaction,0.690328098491362,0.5623386055572641,1,1514
HILIC_304.149588729896_82.9559238671907,Interaction,0.2766655873269379,0.8419511195138133,1,1515
C18_304.982074699319_19.5603621648412,Interaction,2.3300845046777927,0.0858426981633223,1,1516
HILIC_304.991039779514_85.0679495372281,Interaction,0.9771598516998669,0.41119644062860494,1,1517
C18_305.009884038412_36.7772706927175,Interaction,1.2805910987644755,0.291476752114014,1,1518
C18_305.018111834485_22.959219812839,Interaction,0.41179031506236013,0.74525264328278,1,1519
C18_305.018424702171_269.910675110374,Interaction,1.655451121859541,0.1888361292152657,1,1520
C18_305.023392895201_59.8047541528399,Interaction,0.37856976940725584,0.7688537383606165,1,1521
C18_305.046480910982_23.7408561525847,Interaction,2.2377067685441885,0.09562540775235143,1,1522
C18_305.055128079245_62.5678384813308,Interaction,0.4567316430355167,0.7137555255634762,1,1523
HILIC_305.097707772963_45.0647176224999,Interaction,0.6463819159786535,0.5889877280906761,1,1524
HILIC_305.145343544052_93.5801093961747,Interaction,0.635024636547914,0.596022581962491,1,1525
HILIC_305.16469413058_115.924263747366,Interaction,1.0453956015010746,0.3809077707398,1,1526
HILIC_305.222134401884_32.6286086618805,Interaction,0.521587210186935,0.6694491901275809,1,1527
HILIC_305.247291705338_27.9211408223508,Interaction,0.8002335496525197,0.4997557462685608,1,1528
C18_305.248540003828_232.059009323376,Interaction,0.4381960470577773,0.7266772553368446,1,1529
HILIC_306.048753163431_103.65130025517,Interaction,0.10898749298741653,0.9544506665151318,1,1530
HILIC_306.075186832298_85.961900572958,Interaction,0.8895713551513468,0.45318727840697637,1,1531
C18_306.076359377238_20.7354258010606,Interaction,0.8831220028199417,0.4564211846643026,1,1532
C18_306.997536521349_20.9422101854312,Interaction,1.152553348728581,0.33740606711885485,1,1533
HILIC_307.019526608811_53.5492228837439,Interaction,0.19316705424361008,0.9005560961958416,1,1534
C18_307.073467416898_28.5473288558936,Interaction,0.173997061697603,0.9134799079178368,1,1535
HILIC_307.132726213605_87.8636622917167,Interaction,3.777460928918929,0.016231098810819782,1,1536
HILIC_307.150055935324_217.200888364186,Interaction,0.03793450559490276,0.9900009606982039,1,1537
C18_307.150997639057_57.3352891142944,Interaction,0.08412617035973666,0.9683842389474713,1,1538
HILIC_307.179934879967_290.387655235987,Interaction,0.21994071317462247,0.8820919127667382,1,1539
HILIC_307.223343609382_44.9396199154317,Interaction,0.046119213799196486,0.9866995563061611,1,1540
HILIC_307.263065181946_27.463280745275,Interaction,0.38334939758520375,0.7654447598011326,1,1541
C18_307.263928195932_245.435026660209,Interaction,1.0892128427015866,0.3625347706219544,1,1542
HILIC_308.064209200439_250.219333359749,Interaction,0.11955186483822589,0.948181907389168,1,1543
HILIC_308.090943576963_20.297572815425,Interaction,0.48616493141649375,0.6934625441310067,1,1544
C18_308.098762248962_21.3610567198205,Interaction,0.1484108485285108,0.9302196283116018,1,1545
HILIC_308.181563973862_289.332613827934,Interaction,0.6432308631621091,0.5909335116279288,1,1546
C18_308.979379330077_65.5440558221459,Interaction,0.781962220360456,0.509754098963576,1,1547
C18_309.046385183012_25.1060337644205,Interaction,0.11572500957999912,0.9504739884537106,1,1548
HILIC_309.047744406438_49.9284459328436,Interaction,1.6858783759179499,0.1822562739676722,1,1549
HILIC_309.057973235468_85.3289645218932,Interaction,1.9940870313660835,0.12714493192285192,1,1550
HILIC_309.169232423887_28.309473364705,Interaction,0.6841647939347262,0.5660207606942051,1,1551
C18_309.173928460405_146.038415126217,Interaction,0.6187690835763404,0.6061953479192275,1,1552
C18_309.206753935592_182.092770535601,Interaction,0.26507065799726504,0.8502315175639165,1,1553
HILIC_309.278689035054_27.3590331754704,Interaction,1.8164286413504418,0.15649608437401977,1,1554
HILIC_310.045213717041_49.9759717391218,Interaction,1.0617055709957746,0.37397224737831775,1,1555
HILIC_310.086698248828_80.4015971815496,Interaction,0.4892496504411361,0.6913529710998341,1,1556
HILIC_310.106611945742_143.639272310564,Interaction,0.3082167927689465,0.819320867919477,1,1557
HILIC_310.113603745937_288.879242363208,Interaction,0.8649861915678231,0.46562104110802705,1,1558
HILIC_310.828482848395_87.3281268759221,Interaction,2.9965184995106613,0.03958320254671017,1,1559
C18_310.943019904463_66.4200134126611,Interaction,0.38999406629422184,0.7607124255965765,1,1560
C18_310.956403020835_168.146506173538,Interaction,1.1329388449957805,0.34501064556156186,1,1561
C18_311.070411190887_24.8125381112137,Interaction,1.1259591185517168,0.3477546473010637,1,1562
C18_311.099090922813_292.838067607628,Interaction,0.46143794900371304,0.7104914733014769,1,1563
C18_311.113634315245_30.6378738374988,Interaction,1.9778048828241939,0.12958942345323396,1,1564
HILIC_311.144569533772_124.174532890183,Interaction,1.5255412591818647,0.2196426630131539,1,1565
C18_311.150044114164_33.1800034211889,Interaction,2.254816849787034,0.09373229301339871,1,1566
C18_311.201566845067_208.118393733102,Interaction,0.06510090684297531,0.9780897288601528,1,1567
HILIC_311.221518406879_24.7346642326939,Interaction,0.9289451821067483,0.43386948922818525,1,1568
C18_311.222730492231_288.074840603008,Interaction,1.4233793806334096,0.24724989937910055,1,1569
C18_311.222830127322_139.993536648781,Interaction,0.22883713591145505,0.8758720739820813,1,1570
HILIC_311.294336721316_27.5892114231252,Interaction,0.47659476764184644,0.7000286607095023,1,1571
C18_311.295572465039_281.9938146925,Interaction,1.0712046091024554,0.36998594967312715,1,1572
C18_312.025392568127_23.7691593070353,Interaction,0.1382669757920523,0.9366589401339362,1,1573
C18_312.095069838455_71.0997773731696,Interaction,0.5546144497512029,0.647501005443799,1,1574
C18_312.128502851909_31.3873703452529,Interaction,0.2608247474928502,0.8532564224695429,1,1575
HILIC_312.159513159707_28.1161965876108,Interaction,0.1520437947016582,0.927884017407629,1,1576
HILIC_313.029283417193_231.511985262514,Interaction,0.7501003378338202,0.527577006117632,1,1577
C18_313.084733232686_41.2937349363571,Interaction,0.5088267070439163,0.6780454116980704,1,1578
HILIC_313.085035101036_35.3723662388908,Interaction,1.2377366165601922,0.30615308635913085,1,1579
C18_313.098400473245_34.4242617160261,Interaction,2.4813504384250304,0.07195454418478711,1,1580
HILIC_313.14313351431_28.9443178653166,Interaction,0.3327087350753366,0.8017173164256778,1,1581
C18_313.180839153482_138.977579080016,Interaction,1.3539929573457323,0.26787481871515717,1,1582
HILIC_313.181058336725_276.851712606777,Interaction,3.535617555083398,0.02134574508538044,1,1583
HILIC_313.213679594239_65.3038372311593,Interaction,1.1623314913702831,0.3336732781728611,1,1584
C18_313.217401078699_228.42587812495,Interaction,1.1416988360332834e-28,1,1,1585
HILIC_313.237240335786_24.9825052605664,Interaction,0.593035950679949,0.6225452104625775,1,1586
C18_313.238312609804_286.106864609917,Interaction,0.03951915688254763,0.9893838641134034,1,1587
HILIC_314.074731141792_92.089278113716,Interaction,0.0696062118597209,0.9758788242848861,1,1588
HILIC_314.103891635408_290.886135221856,Interaction,0.3434240201427677,0.7940206021389815,1,1589
HILIC_314.195967082353_29.3880669797045,Interaction,0.3002946772885288,0.8250118856154326,1,1590
C18_314.927651564635_152.324250574041,Interaction,0.6621648471716568,0.5793117572113555,1,1591
HILIC_315.058620683696_84.6639206085224,Interaction,1.4590919041231696,0.23723822057523597,1,1592
C18_315.075259526785_183.479562947198,Interaction,1.0558651807515538,0.3764425051342916,1,1593
C18_315.13932724588_28.7940292119782,Interaction,0.6010567884614746,0.6174170989443227,1,1594
C18_315.236013690584_290.613363534472,Interaction,1.7419949400509416,0.17070730124942665,1,1595
C18_315.25396658201_237.290211631148,Interaction,0.39651525918511515,0.7560763577153695,1,1596
HILIC_316.014899508105_184.839308505013,Interaction,0.7012074439370364,0.5558833308725986,1,1597
HILIC_316.05613030407_154.311521858525,Interaction,1.7330000356037336,0.17250872185368363,1,1598
HILIC_316.999893320545_81.0806640508866,Interaction,0.7864415595492025,0.5072879525573553,1,1599
HILIC_317.081239132011_77.5928258704819,Interaction,1.231932081958959,0.3081936371370888,1,1600
HILIC_317.146862048362_67.1778154319621,Interaction,0.12500825923999048,0.9448743753732411,1,1601
C18_318.049899293873_25.6870616103941,Interaction,1.4902496084152104,0.22882412788482495,1,1602
HILIC_318.053151826849_153.727000833597,Interaction,1.622596537559363,0.19620261905702416,1,1603
HILIC_318.122886997052_92.12392306647,Interaction,0.33255986149292505,0.801824293531952,1,1604
HILIC_318.969679545262_59.2388882267848,Interaction,0.1534572760725761,0.9269713262716267,1,1605
HILIC_318.976664325987_242.254062644993,Interaction,0.20622172663963992,0.8916056445088935,1,1606
C18_318.999746815233_28.2910549068651,Interaction,0.5325568134802774,0.6621103636374543,1,1607
HILIC_319.018091874638_72.8990841553816,Interaction,0.7363075755847935,0.5354451765222279,1,1608
C18_319.040355011159_144.955328832194,Interaction,1.8497623365141354,0.15051767729476814,1,1609
C18_319.06344246506_96.8897417728557,Interaction,1.0504360239875137,0.3787520844374399,1,1610
HILIC_319.139761470196_89.8499078878187,Interaction,0.5450285838625515,0.6538253782653891,1,1611
HILIC_319.201353407123_33.8126140651777,Interaction,0.8477992974517523,0.47448451767939515,1,1612
HILIC_319.226172798015_27.8944006402583,Interaction,0.6746569808258764,0.5717365784136764,1,1613
C18_319.227574336168_160.026299517107,Interaction,1.1010022053317556,0.357731249996119,1,1614
C18_320.03332214619_31.7251684828928,Interaction,1.0298546010009764,0.38762429257268316,1,1615
C18_320.062332564322_20.5177057560554,Interaction,0.5678338056942064,0.6388427958464468,1,1616
HILIC_320.075358628317_72.6245796433801,Interaction,0.5977943140022492,0.6194994908807887,1,1617
HILIC_321.000222358406_184.745156528374,Interaction,0.5928884349692477,0.6226397929778834,1,1618
C18_321.017914131615_47.3971812675799,Interaction,0.6616866319722888,0.5796032124335628,1,1619
C18_321.059690144582_20.5900997192104,Interaction,1.204319133083647,0.3180766709951618,1,1620
C18_321.079797706714_33.0789115461703,Interaction,0.19068539823920144,0.9022447728412788,1,1621
HILIC_321.133234423964_32.0238472824301,Interaction,0.962995540618174,0.4177463677360401,1,1622
HILIC_321.216950278648_33.0004197572576,Interaction,0.5593929963212584,0.6443626744580937,1,1623
HILIC_321.241317976364_27.3643209658265,Interaction,0.6960909486133273,0.5589121400805268,1,1624
C18_321.243366636961_165.768695698573,Interaction,2.7654420794929813,0.051712710740602894,1,1625
C18_322.017701582095_27.1586074657317,Interaction,1.3605721321666067,0.2658506007082649,1,1626
C18_322.044407015314_21.8977141505147,Interaction,0.7952794735415987,0.502450696379027,1,1627
HILIC_322.102643879306_79.5918720815824,Interaction,0.35550833955292793,0.7853508945067675,1,1628
C18_322.862042268798_108.971187052341,Interaction,1.1900667181378146,0.3232930294003189,1,1629
C18_322.948620722408_88.7918732920482,Interaction,0.35068545756005265,0.7888093703242118,1,1630
C18_323.028351368704_21.7500097330945,Interaction,0.6354759711620215,0.5957418751435396,1,1631
HILIC_323.055533933347_34.1146298843633,Interaction,0.7093063724383151,0.5511147321362406,1,1632
HILIC_323.093718855453_78.2056939279822,Interaction,0.6942775926027197,0.5599886062519506,1,1633
HILIC_323.10206072225_207.122443587337,Interaction,0.39610708244688553,0.7563662863985616,1,1634
HILIC_323.14464200797_96.1147854792219,Interaction,2.778922975019397,0.050910660111248306,1,1635
C18_323.145895237405_52.22205585659,Interaction,1.4961977019951431,0.22725101912055856,1,1636
HILIC_323.257810789637_27.7147557255418,Interaction,0.9152137923871001,0.4405237811705507,1,1637
HILIC_324.045511586178_223.278178920192,Interaction,1.8538651340660346,0.1497976718481764,1,1638
HILIC_324.059059922346_262.571928601129,Interaction,0.5181690914139745,0.671745658772164,1,1639
HILIC_324.069899469494_180.605201641515,Interaction,2.759453419196447,0.052073122237496466,1,1640
HILIC_324.158469198081_278.939942793137,Interaction,0.035233673920240405,0.9910266469180511,1,1641
C18_325.032458228187_26.1855004946245,Interaction,0.492768039368794,0.6889509793071351,1,1642
HILIC_325.043074697944_277.510818432359,Interaction,0.6253782220405651,0.6020446669982555,1,1643
HILIC_325.056675048684_261.236125918931,Interaction,1.3391350627249619,0.2725004174548023,1,1644
C18_325.078235382772_67.8553077916263,Interaction,0.12990369116909126,0.9418693810569871,1,1645
HILIC_325.092552809887_215.952352760375,Interaction,0.7726373915726502,0.5149192163560368,1,1646
C18_325.092659786971_20.6404285290289,Interaction,0.9556603273811274,0.4211744385181193,1,1647
HILIC_325.160791963931_269.8125643494,Interaction,0.9113018728218731,0.4424356704415252,1,1648
C18_325.201955049187_147.656527517611,Interaction,0.671033561273047,0.5739261895027323,1,1649
HILIC_325.23708882663_28.2952369043346,Interaction,0.4400989063087258,0.7253460087416599,1,1650
C18_325.274681902964_201.552033628656,Interaction,0.9486912879927282,0.4244543042884119,1,1651
HILIC_326.046625513904_163.150019042067,Interaction,0.437466434835005,0.7271879701889121,1,1652
HILIC_326.080828236974_77.6073289156611,Interaction,0.8622819902603382,0.4670062551764278,1,1653
HILIC_326.085030921954_165.017950546861,Interaction,1.6895272879055954,0.18148248855009086,1,1654
HILIC_326.305093211331_27.2689722208108,Interaction,0.3871863626137351,0.7627110651798009,1,1655
HILIC_326.972942048687_82.676617294149,Interaction,0.461151104083084,0.7106902116720502,1,1656
HILIC_327.059787460883_250.505727654639,Interaction,2.0009725091407526,0.12612509232634786,1,1657
C18_327.08333166647_27.3391652549856,Interaction,0.6044982571864299,0.6152256322285853,1,1658
HILIC_327.08600183957_161.305093113968,Interaction,0.09537376247834245,0.9622359645163919,1,1659
C18_327.099921659756_33.0384880436484,Interaction,0.3131323982346458,0.8157881654618813,1,1660
HILIC_327.106144933026_81.2887515570032,Interaction,0.26852501364933984,0.8477674892577134,1,1661
C18_327.161695547301_158.665145298745,Interaction,1.3867959393056337,0.25792670798000394,1,1662
C18_327.197365118621_215.812817108932,Interaction,0.60729202072703925,0.613450533747683,1,1663
HILIC_327.216411950697_26.7773718766282,Interaction,1.8250196875487394,0.1549331344918274,1,1664
C18_328.058265196141_27.5197949627409,Interaction,0.6814807007932275,0.5676299947427103,1,1665
HILIC_328.102528732546_44.0016062683541,Interaction,0.7330697302869212,0.5373055872323753,1,1666
HILIC_329.009966281557_73.7877151597932,Interaction,1.9816949384035838,0.12900116607929407,1,1667
C18_329.160517730778_29.3532068017121,Interaction,0.3059472951636141,0.8209515663045226,1,1668
C18_329.175731635908_58.7234154277704,Interaction,0.4845574611836491,0.6945631964089635,1,1669
HILIC_329.185580785927_33.4589623103889,Interaction,0.18878793508636166,0.9035329740581545,1,1670
HILIC_329.231974192619_27.9606884821149,Interaction,2.653759782579128,0.05887181120670068,1,1671
C18_329.248400996602_226.946955400099,Interaction,0.7645700619796115,0.5194218480542163,1,1672
C18_329.916630352037_79.7419991297658,Interaction,0.3378485699286514,0.79802458209523,1,1673
C18_330.032561908765_20.2690919370143,Interaction,0.6395575757390433,0.5932076205094102,1,1674
HILIC_330.05964858111_101.357929605039,Interaction,0.017174081814408753,0.9968934661101492,1,1675
HILIC_330.108600788855_80.411881537859,Interaction,0.6039367471263675,0.6155828284051977,1,1676
C18_330.956098778055_98.4786172449081,Interaction,2.062774727454663,0.11732957797962093,1,1677
C18_331.080884097762_150.901329759981,Interaction,0.4279218211028808,0.733882767614926,1,1678
C18_331.127125816571_28.5744719718305,Interaction,2.723862921059734,0.05426840652221006,1,1679
HILIC_331.174885453346_32.1232175937144,Interaction,0.2814741443325477,0.8385099022090042,1,1680
C18_331.249000332852_286.438556089848,Interaction,0.07699836803272905,0.9721302765953097,1,1681
C18_331.276273674063_261.068152463655,Interaction,0.6575393862663961,0.5821353355893542,1,1682
HILIC_332.146829773657_122.002237314774,Interaction,1.1227574847734423,0.3490200485430872,1,1683
HILIC_332.149128619187_23.7418985924534,Interaction,1.5237497020918405,0.22010001315838706,1,1684
HILIC_332.229156398875_293.12578318031,Interaction,0.7625518111680745,0.5205532385059752,1,1685
C18_332.884197617767_20.7686278088426,Interaction,0.24867610807377272,0.8618852723726698,1,1686
